"ea_id","rural","sa1q01","sa1q02","sa1q03","sa1q04","sa1q05","sa1q06","sa1q07","cs4q01","cs4q02_1","cs4q02_2","cs4q03","cs4q04_1","cs4q04_2","cs4q04_3","cs4q04_4","cs4q04_5","cs4q04_6","cs4q04_7","cs4q04_8","cs4q04_9","cs4q04_10","cs4q04_11","cs4q04_12","cs4q05_1","cs4q05_2","cs4q05_3","cs4q05_4","cs4q05_5","cs4q05_6","cs4q05_7","cs4q05_8","cs4q05_9","cs4q05_10","cs4q05_11","cs4q05_12","cs4q06_1","cs4q06_2","cs4q07_a","cs4q07_b","cs4q08","cs4q09_1","cs4q09_2","cs4q10","cs4q11","cs4q12_a","cs4q12_b1","cs4q12_b2","cs4q13_1","cs4q13_2","cs4q14","cs4q15_1","cs4q15_2","cs4q16","cs4q17_1","cs4q17_2","cs4q18","cs4q19","cs4q20_1","cs4q20_2","cs4q21","cs4q22","cs4q23_1","cs4q23_2","cs4q24","cs4q25","cs4q26","cs4q27","cs4q28","cs4q29","cs4q30_1","cs4q30_2","cs4q31","cs4q32_1","cs4q32_2","cs4q33","cs4q34","cs4q35","cs4q36","cs4q37","cs4q38","cs4q39_1","cs4q39_2","cs4q40","cs4q41","cs4q42_1","cs4q42_2","cs4q43","cs4q44_a","cs4q44_b","cs4q44_c","cs4q44_d","cs4q44_e","cs4q44_f","cs4q45","cs4q46_1","cs4q46_2","cs4q47","cs4q48_1","cs4q48_2","cs4q49","cs4q50","cs4q51"
"07140100402",1,7,14,1,8,88,4,2,4,41,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,80,,100,2,2,14,,15,2,"SEGNE",14,,15,,2,14,,1,,,5,0,0,,2,2,80,,1,0,0,0,0,2,0,0,1,,,1,1,2,2,,,80,,1,2,,,2,,,,,,,2,14,,2,14,,2,,
"07140101303",1,7,14,1,8,88,13,3,3,9,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,9,,1,3,2,9,,0,2,"SEGANE",120,,100,,2,9,,1,,,6,2,0,,2,2,9,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,9,,1,1,0,,2,,,,,,,2,9,,2,9,,2,,
"07150100704",1,7,15,1,8,88,7,4,3,28,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,28,,30,3,2,28,,15,2,"SEGENE",18,,15,,1,,,1,,,6,2,0,,2,2,28,,1,0,0,0,0,2,18,,1,,,1,1,2,2,,,78,,1,2,,,2,,,,,,,2,18,,2,28,,2,,
"07150102609",1,7,15,1,8,88,26,9,2,5,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,10,3,2,5,,10,2,"SEGNE",40,,15,,2,5,,2,5,,1,0,0,,2,2,5,,1,0,0,0,0,2,5,,1,,,1,1,2,2,,,5,,1,2,,,2,,,,,,,2,5,,2,5,,2,,
"07150104404",1,7,15,1,8,88,44,4,1,12,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,30,3,2,15,,10,2,"SEGNE",46,,50,,1,,,1,,,2,0,0,,1,2,15,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,105,,1,2,,,2,,,,,,,2,15,,1,,,2,,
"07160100803",1,7,16,1,8,88,8,3,4,24,,2,3,4,5,,,,,,,,,,4,5,,,,,,,,,,,7,,1,3,2,7,,0,2,"SENINY",35,,33,,2,7,,1,,,2,0,0,,2,2,7,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,8,,1,2,,,2,,,,,,,2,7,,1,,,2,,
"07160101705",1,7,16,1,8,88,17,5,3,16,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,53,,80,2,2,3,,0,2,"SGDA",38,,24,,1,,,2,33,,11,0,3,,1,1,3,,1,0,0,0,0,2,3,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,3,,2,3,,2,,
"07170100103",1,7,17,1,8,88,1,3,4,105,,1,1,2,3,4,5,,,,,,,,1,2,3,4,,,,,,,,,30,,3,3,2,30,,40,2,"TERCHA",30,,35,,2,6,,2,6,,6,0,0,,2,2,10,8,1,0,0,0,0,2,6,,1,,,1,1,2,2,,,30,,1,1,0,,1,1,2,2,1,1,2,2,30,,2,30,,1,600,20000
"07170200104",0,7,17,2,2,1,1,4,3,90,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,,5,3,2,17,,10,2,"TERMA",17,,17,,1,,,2,17,,2,0,0,,2,1,3,,1,0,0,0,0,1,,,2,0,,3,,1,1,1,1,,,1,2,,,1,1,1,1,1,1,2,2,17,,1,,,2,,
"07170200803",1,7,17,2,8,88,8,3,3,105,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,4,3,2,10,,10,2,"TAMA",10,,10,,2,10,,2,10,,4,0,0,,2,2,10,,1,0,0,0,0,2,10,,1,,,1,1,2,2,,,10,,1,2,,,2,,,,,,,2,10,,2,10,,2,,
"07170301401",1,7,17,3,8,88,14,1,4,78,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,33,,5,3,2,28,,50,2,"TRME",50,,40,,2,5,,2,28,,3,0,0,,2,2,6,,1,0,0,0,0,2,4,,1,,,1,1,2,2,,,4,,1,1,0,,1,1,1,2,1,1,1,2,28,,1,,,2,,
"07170402501",1,7,17,4,8,88,25,1,3,75,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,30,,3,3,2,35,,45,2,"TARIME",47,,25,,2,12,,2,21,,4,0,0,,2,2,13,,1,0,0,0,0,2,12,,1,,,1,1,2,2,,,12,,1,1,0,,1,1,1,2,2,1,1,2,12,,1,,,2,,
"07180100101",1,7,18,1,8,88,1,1,4,194,,2,0,,,,,,,,,,,,2,3,4,5,,,,,,,,,20,,2,3,2,20,,40,2,"LASB",20,,,,1,,,2,20,,2,0,0,,1,2,20,,1,0,0,0,0,2,20,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,20,,2,20,,2,,
"07180101001",1,7,18,1,8,88,10,1,4,200,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,8,,1,3,2,8,,10,2,"LASEKA (BASKETO)",8,,10,,1,,,2,8,,3,0,0,,2,2,3,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,6,,1,1,,,1,1,1,1,1,1,2,2,8,,2,8,,2,,
"07180102302",1,7,18,1,8,88,23,2,4,200,,2,0,1,0,7,,,,,,,,,0,1,0,7,,,,,,,,,60,,10,2,2,8,,15,2,"BASEKYTO LEYU",8,,15,,1,,,2,8,,3,0,4,,1,2,8,,1,0,0,0,0,1,,,1,,,1,1,1,2,,,8,,1,1,0,,2,,,,,,,2,8,,2,8,,2,,
"07190100701",1,7,19,1,8,88,7,1,4,94,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,1,3,2,32,,20,2,"AMAYA",32,,20,,2,7,,2,7,,4,0,0,,1,2,7,,1,0,0,0,0,2,7,,1,,,1,1,2,2,,,32,,1,2,,,2,,,,,,,2,32,,2,32,,2,,
"07190102302",1,7,19,1,8,88,23,2,3,107,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,27,,2,3,2,2,,,2,"AMEYA",2,,60,,1,,,2,2,,1,0,0,,2,2,2,,1,0,0,0,0,2,2,,1,,,1,1,2,2,,,2,,1,1,0,,2,,,,,,,2,2,,1,,,1,30,800
"07200101203",1,7,20,1,8,88,12,3,3,27,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,,3,3,2,12,,7,2,"EWRYBEY",27,,14,,2,12,,2,12,,0,20,0,,2,2,12,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,27,,1,2,,,1,1,1,1,1,2,2,2,27,,2,12,,2,,
"07200203802",1,7,20,2,8,88,38,2,4,4,,2,1,2,3,4,5,6,7,8,9,10,11,12,3,4,5,,,,,,,,,,4,,10,2,2,28,,15,2,"WERABA",40,,23,,2,4,,2,4,,0,12,0,,2,2,4,,1,0,0,0,0,2,4,,1,,,1,1,2,1,2,,,,2,1,,,2,,,,,,,2,16,,2,28,,2,,
"07200500107",0,7,20,5,8,88,1,7,3,12,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,8,3,1,,,,2,"WERABA",14,,6,,1,,,1,,,4,5,0,0,2,1,,,1,1,0,0,0,1,,,2,,,1,1,1,1,1,1,,,,2,,,1,1,2,2,1,1,1,2,14,,1,,,1,5,1200
"07200500604",1,7,20,5,8,88,6,4,4,29,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,,10,3,2,18,,10,2,"WARABE",61,,26,,2,10,,1,,,0,20,1,,2,2,15,,1,0,0,1,0,1,,,1,,,1,1,2,2,,,,,1,1,0,,1,1,1,1,1,1,1,2,10,,1,,,2,,
"07200800805",1,7,20,8,8,88,8,5,1,2,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,11,,0,1,2,11,,5,2,"WERBEYE",30,,10,,1,,,2,11,,0,12,2,,1,1,11,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,40,,1,1,0,,1,1,2,1,2,1,2,2,30,,1,,,2,,
"07210103003",1,7,21,1,8,88,30,3,4,15,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,15,,30,1,2,15,,10,2,"HELEBYE KELTIOE",15,,10,,2,15,,2,15,,1,9,0,,2,2,15,,1,0,0,0,0,2,15,,1,,,1,1,2,2,,,15,,1,2,,,2,,,,,,,2,15,,1,,,1,3000,2000
"07210106202",1,7,21,1,8,88,62,2,1,1,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,30,1,2,,6,3,2,"HALEBA KELETO",6,,3,,2,6,,2,6,,0,2,2,0,1,1,7,,1,0,0,0,0,2,5,,1,,,1,1,1,2,,,7,,1,2,,,2,,,,,,,2,6,,1,,,2,,
"12010100401",1,12,1,1,8,88,4,1,4,7,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,1,3,2,7,,10,2,"GAMIBELA",25,,22,,2,25,,2,25,,2,0,0,,1,2,0,,2,0,0,0,0,1,,,1,,,1,1,2,2,,,25,,1,2,,,2,,,,,,,2,25,,2,25,,2,,
"12010200401",1,12,1,2,8,88,4,1,4,30,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,2,2,2,16,,10,2,"ABOBO",16,,20,,1,,,2,16,,4,1,0,,1,2,16,,1,1,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,2,,,2,,,,,,,2,30,,2,16,,2,,
"12010200901",1,12,1,2,8,88,9,1,4,57,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,,3,2,2,12,,0,2,"ABEBE",12,,20,,1,,,2,12,,1,0,0,,2,2,12,,1,0,0,1,0,2,12,,1,,,1,1,2,2,,,12,,2,2,,,2,,,,,,,2,57,,2,57,,2,,
"12010300103",0,12,1,3,1,1,1,3,3,110,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,2,2,1,,,,2,"ABOBO",60,,30,,2,,,1,,,4,1,0,,1,1,3,,1,1,0,0,0,1,,,1,,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,2,0,0,1,,,1,500,3000
"12020101701",1,12,2,1,8,88,17,1,2,6,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,6,,4,2,2,6,,5,2,,,,,,1,,,1,,,3,0,0,,1,2,6,,1,0,0,1,0,1,,,1,,,2,1,2,2,,,6,,1,1,0,,2,,,,,,,2,86,,2,86,,2,,
"12020300401",1,12,2,3,8,88,4,1,3,172,,2,3,4,5,6,7,8,9,10,11,12,,,3,4,5,6,7,8,9,10,11,12,,,3,,1,3,2,2,,30,2,"GNEGNANGE",30,,30,,2,,,1,,,3,0,0,,2,2,2,,2,0,0,0,0,1,,,2,2,,1,1,2,1,2,,,,2,2,,,1,1,2,1,2,2,2,2,172,0,2,3,,2,,
"12030100107",1,12,3,1,8,88,1,7,3,389,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,6,,10,3,2,6,,5,2,"MITI",6,,5,,1,,,1,,,1,2,0,,1,2,7,,1,0,0,0,0,1,,,2,7,,1,1,2,2,,,7,,1,2,,,2,,,,,,,2,7,,2,7,,2,,
"12030100704",1,12,3,1,8,88,7,4,4,89,,1,1,2,3,4,5,9,10,11,12,,,,1,2,3,4,8,9,10,11,12,,,,5,,10,3,2,5,,3,2,"GAMBILA",340,,150,,2,5,,2,5,,2,3,0,,1,1,7,,1,0,0,0,0,2,5,,2,5,,1,1,2,1,1,2,5,,1,2,,,2,,,,,,,2,5,,2,5,,1,400,3000
"12030201002",1,12,3,2,8,88,10,2,4,9,,1,1,2,3,4,5,6,9,10,11,12,,,1,2,3,4,,,,,,,,,28,,10,3,2,18,,15,2,"GAMBELA",358,,173,,2,12,,2,18,,1,1,0,,1,2,6,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,18,,1,2,,,2,,,,,,,2,18,,2,18,,2,,
"12030240301",1,12,3,2,8,88,403,1,3,397,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,37,,4,3,2,17,,15,2,"MITI",17,,15,,2,13,,2,17,,1,3,3,0,1,2,10,,1,0,0,0,0,2,5,,1,,,1,1,2,2,,,17,,1,2,,,1,1,1,2,1,1,2,2,17,,2,17,,1,5000,20000
"12040101602",1,12,4,1,8,88,16,2,1,18,0,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,12,0,3,3,2,12,0,5,2,"EITANBA",12,0,5,0,2,12,0,2,12,0,10,0,20,0,2,2,12,0,2,0,0,0,0,2,12,0,2,12,0,1,1,2,2,,,62,0,1,1,0,,2,,,,,,,2,62,0,2,62,0,2,,
"13010100102",1,13,1,1,8,88,1,2,4,3,,2,6,7,8,9,,,,,,,,,7,8,9,,,,,,,,,,9,,20,3,2,9,,10,2,"HRRE",9,,5,,1,,,2,3,,0,20,0,,2,1,3,,1,0,0,0,0,2,9,,1,,,1,1,2,2,,,6,,1,2,,,2,,,,,,,2,9,,2,9,,2,,
"13010100303",1,13,1,1,8,88,3,3,3,3,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,3,,40,3,2,3,,7,2,"HARERE",3,,3,,1,,,2,3,,0,23,0,,1,1,3,,1,0,0,0,0,2,3,,1,,,1,1,2,2,,,3,,1,2,,,2,,,,,,,2,3,,2,3,,2,,
"13010100405",1,13,1,1,8,88,4,5,3,7,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,7,,40,3,1,,,,2,"HRRE",7,,5,,1,,,2,7,,0,38,0,,2,1,7,,1,0,0,0,0,2,7,,1,,,1,1,1,2,,,3,,1,2,,,2,,,,,,,2,7,,2,7,,2,,
"13010100601",1,13,1,1,8,88,6,1,4,3,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,4,,0,2,2,3,,5,2,"HARER",4,,5,,1,,,2,4,,0,3,0,,1,1,4,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,4,,1,2,,,2,,,,,,,2,4,,2,4,,1,4000,
"13010100704",1,13,1,1,8,88,7,4,3,1,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,11,,6,2,1,,,,2,"HARER",11,,7,,2,11,,2,11,,0,5,0,0,1,1,11,,1,0,0,0,0,1,,,1,,,2,1,1,1,1,1,,,1,2,,,2,,,,,,,2,11,,2,11,,2,,
"13010100905",1,13,1,1,8,88,9,5,4,0,0,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,6,2,2,5,,7,2,"HARERE",11,,7,,2,11,,2,11,,0,0,0,,2,1,11,,1,0,0,0,0,1,,,1,,,1,1,1,2,,,5,,1,1,0,,1,1,2,2,1,2,2,2,11,,2,11,,2,,
"13010101103",1,13,1,1,8,88,11,3,3,3,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,8,2,2,5,,,2,"HRRE",5,,,,1,,,2,7,,0,4,0,,1,1,3,,1,0,0,0,0,1,,,1,,,1,1,1,2,,,2,0,1,2,,,1,1,1,1,1,1,1,2,,,2,5,,2,,
"13010101304",1,13,1,1,8,88,13,4,2,5,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,10,,1,3,2,11,,20,2,"HARERE",11,,20,,2,8,,2,10,,0,20,0,,1,1,8,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,8,,1,2,,,2,,,,,,,2,18,,2,8,,2,,
"13010101405",1,13,1,1,8,88,14,5,2,6,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,5,,0,1,2,6,,5,2,"HARER",10,,5,,2,10,,2,10,,1,4,0,,2,2,10,,1,0,0,0,0,1,,,1,,,2,1,2,2,,,10,,1,2,,,2,,,,,,,2,10,,2,10,,1,500,
"13010101603",1,13,1,1,8,88,16,3,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,20,,1,2,2,15,,7,2,"SEFE",15,,7,,1,,,2,20,,0,4,0,,1,2,3,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,20,,1,2,,,2,,,,,,,2,20,,2,20,,1,0,0
"15010200404",1,15,1,2,8,88,4,4,4,22,,2,2,3,4,5,6,7,8,9,,,,,2,3,4,5,6,7,8,9,,,,,0,,1,3,2,22,,15,2,"DEREDAWA",22,,15,,2,12,,2,12,,0,11,0,0,1,1,12,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,12,,1,1,,,2,,,,,,,2,22,,2,22,,2,,
"15010200704",1,15,1,2,8,88,7,4,2,23,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,4,2,2,28,,35,2,"DIRIDAWA",28,,15,,2,28,,2,28,,0,11,0,,1,1,5,,2,0,0,0,0,1,,,1,,,1,1,1,2,,,5,,1,1,0,,2,,,,,,,2,28,,2,28,,1,200,3000
"15010201002",1,15,1,2,8,88,10,2,2,13,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,,,0,,2,2,2,16,,15,2,"DERDWA",16,,15,,2,16,,2,16,,0,8,0,,1,2,9,,2,0,0,0,0,1,,,1,,,1,1,2,2,,,9,,1,1,0,,2,,,,,,,2,16,,2,16,,1,150,2500
"15010201201",1,15,1,2,8,88,12,1,1,0,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,1,3,2,13,,2,2,"D/D",13,,2,,2,13,,1,,,0,13,0,,2,2,13,,1,0,0,0,0,1,,,2,6,,1,1,2,1,1,1,,,1,1,0,,2,,,,,,,2,13,,2,13,,1,300,343
"15010201401",1,15,1,2,8,88,14,1,2,10,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,17,,1,2,2,17,,12,2,"ABYO AWALE",10,,5,,2,17,,2,17,,0,20,0,,1,1,17,,1,1,0,0,0,1,,,1,,,1,1,1,2,,,10,,1,2,,,2,,,,,,,2,17,,2,17,,2,,
"15010201605",1,15,1,2,8,88,16,5,4,25,,1,1,2,3,4,5,6,7,8,9,,,,1,9,,,,,,,,,,,0,,4,2,2,32,,15,2,"BELO AWALE",6,,3,,2,32,,2,32,,1,26,0,,1,2,7,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,6,,1,1,0,,1,1,2,2,1,2,2,2,32,,2,32,,2,,
"15010201805",1,15,1,2,8,88,18,5,4,14,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,4,,3,3,2,14,,15,2,"DIREDEWA",14,,15,,2,14,,2,14,,0,17,0,,2,2,9,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,14,,1,1,,,2,,,,,,,2,14,,2,14,,2,,
"15010202404",1,15,1,2,8,88,24,4,2,34,,1,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,0,,2,3,2,41,,18,2,"BYO AWLE",11,,5,,2,41,,2,41,,0,13,0,,1,1,3,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,3,,1,1,0,,1,1,2,2,2,2,2,2,41,,2,41,,2,,
"15010202801",1,15,1,2,8,88,28,1,3,70,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,70,,30,1,2,70,,,2,"DEREADEWA",70,,,,2,70,,2,70,,0,6,0,,1,2,70,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,70,,1,2,,,2,,,,,,,2,70,,2,70,,2,,
"15010203102",1,15,1,2,8,88,31,2,4,95,,2,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,25,,25,2,2,95,,,2,"DERYDWA",95,,,,2,95,,2,95,,0,3,0,,1,2,95,,1,0,0,0,0,1,,,1,,,1,1,2,2,,,95,,1,2,,,2,,,,,,,2,95,,2,95,,1,1,500
