"holder_id","household_id","ea_id","rural","pw","parcel_id","saq01","saq02","saq03","saq04","saq05","saq06","pp_saq07","pp_s2q02","pp_s2q03","pp_s2q04","pp_s2q05_a","pp_s2q05_b","pp_s2q06_a","pp_s2q06_b","pp_s2q07_a","pp_s2q07_b","pp_s2q08","pp_s2q09_a","pp_s2q09_b","pp_s2q10","pp_s2q11","pp_s2q12","pp_s2q13_a","pp_s2q13_b"
"0102010020712201","01020100207122","01020100207",1,2697.60473632813,2,1,2,1,2,7,122,1,1,3,,,,,,,700,1,"N01",,2,1000,,,
"0102010020712201","01020100207122","01020100207",1,2697.60473632813,3,1,2,1,2,7,122,1,1,3,,,,,,,1000,1,"N01",,2,1100,,,
"0102010020713701","01020100207137","01020100207",1,2697.60473632813,1,1,2,1,2,7,137,1,2,2,2,,,,,,,,,,2,500,,,
"0102020080200201","01020200802002","01020200802",1,3456.86206054688,1,1,2,2,8,2,2,1,5,1,1,6,1997,1,,,,,,,2,500,,,
"0102020080200201","01020200802002","01020200802",1,3456.86206054688,2,1,2,2,8,2,2,1,3,1,1,6,1997,1,,,,,,,2,400,,,
"0102020080200201","01020200802002","01020200802",1,3456.86206054688,3,1,2,2,8,2,2,1,1,1,1,6,1997,1,,,,,,,2,500,,,
"0102020080200201","01020200802002","01020200802",1,3456.86206054688,4,1,2,2,8,2,2,1,2,1,1,6,1997,1,,,,,,,2,250,,,
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,1,1,2,2,8,2,17,1,5,3,,,,,,,1200,3,"N01",,2,1000,,,
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,2,1,2,2,8,2,17,1,1,3,,,,,,,200,3,"N01",,2,700,,,
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,3,1,2,2,8,2,17,1,1,3,,,,,,,50,3,"N01",,2,200,,,
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,4,1,2,2,8,2,17,1,2,3,,,,,,,800,3,"N02",,2,900,,,
"0102020080201701","01020200802017","01020200802",1,3456.86206054688,5,1,2,2,8,2,17,1,3,3,,,,,,,450,3,"N01",,2,900,,,
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,1,1,2,2,8,2,28,1,5,1,1,6,1989,1,,,,,,,2,400,,,
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,2,1,2,2,8,2,28,1,3,1,1,6,1989,1,,,,,,,2,700,,,
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,3,1,2,2,8,2,28,1,1,1,1,6,1989,1,,,,,,,2,250,,,
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,4,1,2,2,8,2,28,1,1,1,1,6,1989,1,,,,,,,2,150,,,
"0102020080202801","01020200802028","01020200802",1,3456.86206054688,5,1,2,2,8,2,28,1,1,1,1,6,1989,1,,,,,,,2,300,,,
"0102020080203301","01020200802033","01020200802",1,3456.86206054688,1,1,2,2,8,2,33,1,9,2,1,7,2000,1,,,,,,,2,1000,,,
"0102020080203301","01020200802033","01020200802",1,3456.86206054688,2,1,2,2,8,2,33,1,1,2,1,7,2000,1,,,,,,,2,500,,,
"0102020080203301","01020200802033","01020200802",1,3456.86206054688,3,1,2,2,8,2,33,1,1,2,1,7,2000,1,,,,,,,2,200,,,
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,1,1,2,2,8,2,48,1,4,2,1,1,2004,1,,,,,,,2,200,,,
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,2,1,2,2,8,2,48,1,1,2,1,1,2004,1,,,,,,,2,350,,,
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,3,1,2,2,8,2,48,1,1,2,1,1,2004,1,,,,,,,2,400,,,
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,4,1,2,2,8,2,48,1,1,2,1,1,2004,1,,,,,,,2,50,,,
"0102020080204801","01020200802048","01020200802",1,3456.86206054688,5,1,2,2,8,2,48,1,3,2,1,1,2004,1,,,,,,,2,150,,,
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,1,1,2,2,8,2,63,1,8,3,,,,,,,2500,,,,,,,,
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,2,1,2,2,8,2,63,1,1,1,1,6,1989,1,,,,,,,2,450,,,
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,3,1,2,2,8,2,63,1,1,1,1,6,1989,1,,,,,,,2,600,,,
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,4,1,2,2,8,2,63,1,1,1,1,6,1989,1,,,,,,,2,300,,,
"0102020080206301","01020200802063","01020200802",1,3456.86206054688,5,1,2,2,8,2,63,1,1,1,1,6,1989,1,,,,,,,2,700,,,
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,1,1,2,2,8,2,78,1,7,1,1,7,1989,1,,,,,,,2,600,,,
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,2,1,2,2,8,2,78,1,1,1,1,7,1989,1,,,,,,,2,200,,,
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,3,1,2,2,8,2,78,1,3,1,1,7,1989,,2,,,,,,2,200,,,
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,4,1,2,2,8,2,78,1,1,1,1,7,1989,,2,,,,,,2,1000,,,
"0102020080207801","01020200802078","01020200802",1,3456.86206054688,5,1,2,2,8,2,78,1,1,3,,,,,,,1000,3,"N01",,,,,,
"0102020080210801","01020200802108","01020200802",1,3456.86206054688,1,1,2,2,8,2,108,1,6,1,1,6,1987,1,,,,,,,2,1500,,,
"0102020080210801","01020200802108","01020200802",1,3456.86206054688,2,1,2,2,8,2,108,1,1,1,1,6,1987,1,,,,,,,2,200,,,
"0102020080210801","01020200802108","01020200802",1,3456.86206054688,3,1,2,2,8,2,108,1,1,1,1,6,1987,1,,,,,,,2,200,,,
"0102020080210801","01020200802108","01020200802",1,3456.86206054688,4,1,2,2,8,2,108,1,1,1,1,6,1987,1,,,,,,,2,300,,,
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,1,1,2,2,8,2,124,1,8,1,1,5,1989,1,,,,,,,2,1500,,,
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,2,1,2,2,8,2,124,1,1,1,1,5,1989,1,,,,,,,2,200,,,
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,3,1,2,2,8,2,124,1,1,1,1,5,1989,1,,,,,,,2,700,,,
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,4,1,2,2,8,2,124,1,1,1,1,5,1989,1,,,,,,,2,150,,,
"0102020080212401","01020200802124","01020200802",1,3456.86206054688,5,1,2,2,8,2,124,1,1,1,1,5,1989,1,,,,,,,2,100,,,
"0102020080213901","01020200802139","01020200802",1,3456.86206054688,1,1,2,2,8,2,139,1,1,1,2,,,,,,,,,,2,50,,,
"0102020080213901","01020200802139","01020200802",1,3456.86206054688,2,1,2,2,8,2,139,1,2,1,1,6,2000,1,,,,,,,2,400,,,
"0102030100100201","01020301001002","01020301001",1,3416.8232421875,1,1,2,3,10,1,2,1,7,1,1,7,1989,1,,,,,,,2,1050,,,
"0102030100101701","01020301001017","01020301001",1,3416.8232421875,1,1,2,3,10,1,17,1,2,4,,,,,,,,,,,,450,,,
"0102030100101701","01020301001017","01020301001",1,3416.8232421875,2,1,2,3,10,1,17,1,1,4,,,,,,,,,,,,80,,,
"0102030100101701","01020301001017","01020301001",1,3416.8232421875,3,1,2,3,10,1,17,1,1,1,1,6,1979,1,,,,,,,2,500,,,
"0102030100101701","01020301001017","01020301001",1,3416.8232421875,4,1,2,3,10,1,17,1,1,1,1,6,1979,1,,,,,,,2,150,,,
"0102030100103201","01020301001032","01020301001",1,3416.8232421875,1,1,2,3,10,1,32,1,12,1,1,5,1979,1,,,,,,,2,1850,,,
"0102030100104701","01020301001047","01020301001",1,3416.8232421875,1,1,2,3,10,1,47,1,4,1,1,7,1979,1,,,,,,,2,620,,,
"0102030100104701","01020301001047","01020301001",1,3416.8232421875,2,1,2,3,10,1,47,1,4,1,1,7,1979,1,,,,,,,2,2900,,,
"0102030100104701","01020301001047","01020301001",1,3416.8232421875,3,1,2,3,10,1,47,1,1,1,1,7,1979,1,,,,,,,2,20,,,
"0102030100106201","01020301001062","01020301001",1,3416.8232421875,1,1,2,3,10,1,62,1,5,1,1,5,1972,1,,,,,,,2,1250,,,
"0102030100106201","01020301001062","01020301001",1,3416.8232421875,2,1,2,3,10,1,62,1,4,1,1,7,1979,1,,,,,,,2,1400,,,
"0102030100106201","01020301001062","01020301001",1,3416.8232421875,3,1,2,3,10,1,62,1,2,1,1,7,1989,1,,,,,,,2,800,,,
"0102030100106201","01020301001062","01020301001",1,3416.8232421875,4,1,2,3,10,1,62,1,1,1,1,7,1989,1,,,,,,,2,200,,,
"0102030100108001","01020301001080","01020301001",1,3416.8232421875,1,1,2,3,10,1,80,1,1,4,,,,,,,,,,,,550,,,
"0102030100109501","01020301001095","01020301001",1,3416.8232421875,1,1,2,3,10,1,95,1,6,1,1,3,1972,1,,,,,,,2,1450,,,
"0102030100111101","01020301001111","01020301001",1,3416.8232421875,1,1,2,3,10,1,111,1,6,1,1,5,1979,1,,,,,,,2,2790,,,
"0102030100111101","01020301001111","01020301001",1,3416.8232421875,2,1,2,3,10,1,111,1,3,1,1,7,1989,1,,,,,,,2,320,,,
"0102030100111101","01020301001111","01020301001",1,3416.8232421875,3,1,2,3,10,1,111,1,2,1,1,7,1989,1,,,,,,,2,1600,,,
"0102030100112801","01020301001128","01020301001",1,3416.8232421875,1,1,2,3,10,1,128,1,1,1,2,,,,,,,,,,2,240,,,
"0102030100112801","01020301001128","01020301001",1,3416.8232421875,2,1,2,3,10,1,128,1,2,1,1,7,1979,1,,,,,,,2,1000,,,
"0102030100112801","01020301001128","01020301001",1,3416.8232421875,3,1,2,3,10,1,128,1,1,3,,,,,,,1200,1,"N01",,2,200,,,
"0102030100112801","01020301001128","01020301001",1,3416.8232421875,4,1,2,3,10,1,128,1,1,3,,,,,,,1500,1,"N01",,2,150,,,
"0102030100114501","01020301001145","01020301001",1,3416.8232421875,1,1,2,3,10,1,145,1,8,1,1,7,1979,1,,,,,,,2,2850,,,
"0102040170200201","01020401702002","01020401702",1,4736.44140625,1,1,2,4,17,2,2,1,6,1,1,7,1991,2,,,,,,,2,1000,,,
"0102040170200201","01020401702002","01020401702",1,4736.44140625,2,1,2,4,17,2,2,1,5,1,1,7,1991,2,,,,,,,2,1500,,,
"0102040170200201","01020401702002","01020401702",1,4736.44140625,3,1,2,4,17,2,2,1,3,1,1,7,1991,2,,,,,,,2,500,,,
"0102040170201801","01020401702018","01020401702",1,4736.44140625,1,1,2,4,17,2,18,1,9,2,1,9,2003,,,,,,,,2,1000,,,
"0102040170203301","01020401702033","01020401702",1,4736.44140625,1,1,2,4,17,2,33,1,12,1,2,,,,,,,,,,2,2500,,,
"0102040170204801","01020401702048","01020401702",1,4736.44140625,1,1,2,4,17,2,48,1,2,1,2,,,,,,,,,,2,500,,,
"0102040170204801","01020401702048","01020401702",1,4736.44140625,2,1,2,4,17,2,48,1,2,1,2,,,,,,,,,,2,1500,,,
"0102040170206301","01020401702063","01020401702",1,4736.44140625,1,1,2,4,17,2,63,1,2,1,1,8,2001,,,,,,,,2,1500,,,
"0102040170207801","01020401702078","01020401702",1,4736.44140625,1,1,2,4,17,2,78,1,6,1,2,,,,,,,,,,2,2000,,,
"0102040170207801","01020401702078","01020401702",1,4736.44140625,2,1,2,4,17,2,78,1,3,1,2,,,,,,,,,,2,1500,,,
"0102040170209301","01020401702093","01020401702",1,4736.44140625,1,1,2,4,17,2,93,1,7,1,2,,,,,,,,,,2,2000,,,
"0102040170210801","01020401702108","01020401702",1,4736.44140625,1,1,2,4,17,2,108,1,7,1,2,,,,,,,,,,2,2000,,,
"0102040170212301","01020401702123","01020401702",1,4736.44140625,1,1,2,4,17,2,123,1,3,2,1,6,2002,,,,,,,,2,1500,,,
"0102040170213801","01020401702138","01020401702",1,4736.44140625,1,1,2,4,17,2,138,1,4,1,1,9,1998,,,,,,,,2,2500,,,
"0102040170213801","01020401702138","01020401702",1,4736.44140625,2,1,2,4,17,2,138,1,3,1,2,,,,,,,,,,2,1000,,,
"0102040170213801","01020401702138","01020401702",1,4736.44140625,3,1,2,4,17,2,138,1,1,1,2,,,,,,,,,,2,500,,,
"0102060130100201","01020601301002","01020601301",1,3223.05908203125,1,1,2,6,13,1,2,1,1,1,1,6,1994,1,,,,,,,2,120,,,
"0102060130101801","01020601301018","01020601301",1,3223.05908203125,1,1,2,6,13,1,18,1,9,1,2,,,,,,,,,,2,1000,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,1,1,2,6,13,1,33,1,9,1,1,6,1990,1,,,,,,,2,1200,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,2,1,2,6,13,1,33,1,4,1,1,6,1990,1,,,,,,,2,500,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,3,1,2,6,13,1,33,1,3,1,1,6,1990,1,,,,,,,2,800,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,4,1,2,6,13,1,33,1,1,1,1,6,1990,1,,,,,,,2,600,,,
"0102060130103301","01020601301033","01020601301",1,3223.05908203125,5,1,2,6,13,1,33,1,1,1,1,6,1990,5,,,,,,,2,300,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,1,1,2,6,13,1,50,1,9,1,1,6,1990,1,,,,,,,2,2500,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,2,1,2,6,13,1,50,1,3,1,1,6,1990,1,,,,,,,2,1000,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,3,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,700,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,4,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,650,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,5,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,750,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,6,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,500,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,7,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,600,,,
"0102060130105001","01020601301050","01020601301",1,3223.05908203125,8,1,2,6,13,1,50,1,1,1,1,6,1990,1,,,,,,,2,750,,,
"0102060130106601","01020601301066","01020601301",1,3223.05908203125,1,1,2,6,13,1,66,1,6,1,2,,,,,,,,,,2,1500,,,
"0102060130106601","01020601301066","01020601301",1,3223.05908203125,2,1,2,6,13,1,66,1,4,1,2,,,,,,,,,,2,1000,,,
"0102060130106601","01020601301066","01020601301",1,3223.05908203125,3,1,2,6,13,1,66,1,2,1,2,,,,,,,,,,2,450,,,
"0102060130108101","01020601301081","01020601301",1,3223.05908203125,1,1,2,6,13,1,81,1,7,1,2,,,,,,,,,,2,1000,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,1,1,2,6,13,1,97,1,3,1,2,,,,,,,,,,2,900,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,2,1,2,6,13,1,97,1,1,1,2,,,,,,,,,,2,600,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,3,1,2,6,13,1,97,1,2,3,,,,,,0,1500,1,"N01","N02",,,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,4,1,2,6,13,1,97,1,3,3,,,,,,0,1200,1,"N05",,,,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,5,1,2,6,13,1,97,1,1,1,2,,,,,,,,,,2,900,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,6,1,2,6,13,1,97,1,1,3,,,,,,0,600,1,"N03",,,,,,
"0102060130109701","01020601301097","01020601301",1,3223.05908203125,7,1,2,6,13,1,97,1,1,1,2,,,,,,,,,,2,500,,,
"0102060130111201","01020601301112","01020601301",1,3223.05908203125,1,1,2,6,13,1,112,1,2,1,1,8,1995,1,,,,,,,2,900,,,
"0102060130113401","01020601301134","01020601301",1,3223.05908203125,1,1,2,6,13,1,134,1,1,1,1,8,1995,1,,,,,,,2,300,,,
"0102060130113401","01020601301134","01020601301",1,3223.05908203125,2,1,2,6,13,1,134,1,1,1,2,,,,,,,,,,2,500,,,
"0102060130116201","01020601301162","01020601301",1,3223.05908203125,1,1,2,6,13,1,162,1,1,3,,,,,,420,0,3,"N03",,,,,,
"0102060130116201","01020601301162","01020601301",1,3223.05908203125,2,1,2,6,13,1,162,1,3,2,2,,,,,,,,,,2,2500,,,
"0102060130116201","01020601301162","01020601301",1,3223.05908203125,3,1,2,6,13,1,162,1,1,2,2,,,,,,,,,,2,800,,,
"0102070010102701","01020700101027","01020700101",0,1273.43322753906,1,1,2,7,1,1,27,1,2,3,,,,,,50,,4,"N01",,2,600,,,
"0102070010102701","01020700101027","01020700101",0,1273.43322753906,2,1,2,7,1,1,27,1,1,2,2,,,,,,,,,,2,500,,,
"0102070010105701","01020700101057","01020700101",0,1273.43322753906,1,1,2,7,1,1,57,1,1,3,,,,,,60,,4,"N01",,2,720,,,
"0102070010111701","01020700101117","01020700101",0,1273.43322753906,1,1,2,7,1,1,117,1,1,3,,,,,,120,,4,"N01",,2,1440,,,
"0102070010111701","01020700101117","01020700101",0,1273.43322753906,2,1,2,7,1,1,117,1,3,2,2,,,,,,,,,,2,1000,,,
"0102070010123701","01020700101237","01020700101",0,1273.43322753906,1,1,2,7,1,1,237,1,1,3,,,,,,120,,4,"N01",,2,1440,,,
"0102070010123701","01020700101237","01020700101",0,1273.43322753906,2,1,2,7,1,1,237,1,2,1,1,7,1983,1,,,,,,,2,1600,,,
"0102070010129701","01020700101297","01020700101",0,1273.43322753906,1,1,2,7,1,1,297,1,1,1,2,,,,,,,,,,2,2400,,,
"0102070010135701","01020700101357","01020700101",0,1273.43322753906,1,1,2,7,1,1,357,1,5,1,1,10,1996,1,,,,,,,2,1680,,,
"0102080060300401","01020800603004","01020800603",1,2945.6552734375,1,1,2,8,6,3,4,1,35,1,1,12,1990,1,1,,,,,,2,3000,,,
"0102080060300401","01020800603004","01020800603",1,2945.6552734375,2,1,2,8,6,3,4,1,6,1,1,12,1990,1,1,,,,,,2,150,,,
"0102080060300401","01020800603004","01020800603",1,2945.6552734375,3,1,2,8,6,3,4,1,1,1,1,12,1990,1,1,,,,,,2,150,,,
"0102080060301901","01020800603019","01020800603",1,2945.6552734375,1,1,2,8,6,3,19,1,26,1,1,12,1990,1,,,,,,,2,2000,,,
"0102080060302901","01020800603029","01020800603",1,2945.6552734375,1,1,2,8,6,3,29,1,23,2,2,,,,,,,,,,2,2000,,,
"0102080060303401","01020800603034","01020800603",1,2945.6552734375,1,1,2,8,6,3,34,1,1,2,2,,,,,,,,,,2,300,,,
"0102080060303401","01020800603034","01020800603",1,2945.6552734375,2,1,2,8,6,3,34,1,1,2,2,,,,,,,,,,2,100,,,
"0102080060303401","01020800603034","01020800603",1,2945.6552734375,3,1,2,8,6,3,34,1,1,2,2,,,,,,,,,,2,200,,,
"0102080060303401","01020800603034","01020800603",1,2945.6552734375,4,1,2,8,6,3,34,1,1,3,,,,,,,300,3,"N01",,,,,,
"0102080060304901","01020800603049","01020800603",1,2945.6552734375,1,1,2,8,6,3,49,1,15,1,1,12,1990,2,,,,,,,2,5000,,,
"0102080060304901","01020800603049","01020800603",1,2945.6552734375,2,1,2,8,6,3,49,1,3,3,,,,,,,200,3,"N03",,2,400,,,
"0102080060304901","01020800603049","01020800603",1,2945.6552734375,3,1,2,8,6,3,49,1,2,3,,,,,,,100,3,"N04",,2,200,,,
"0102080060304901","01020800603049","01020800603",1,2945.6552734375,4,1,2,8,6,3,49,1,2,1,1,12,1990,1,,,,,,,2,400,,,
"0102080060306401","01020800603064","01020800603",1,2945.6552734375,1,1,2,8,6,3,64,1,10,1,1,6,2003,1,,,,,,,2,1400,,,
"0102080060306401","01020800603064","01020800603",1,2945.6552734375,2,1,2,8,6,3,64,1,1,1,1,6,2003,1,,,,,,,2,150,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,1,1,2,8,6,3,79,1,13,2,2,,,,,,,,,,2,4000,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,2,1,2,8,6,3,79,1,1,2,2,,,,,,,,,,2,100,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,3,1,2,8,6,3,79,1,3,2,2,,,,,,,,,,2,100,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,4,1,2,8,6,3,79,1,2,2,2,,,,,,,,,,2,100,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,5,1,2,8,6,3,79,1,1,2,2,,,,,,,,,,2,150,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,6,1,2,8,6,3,79,1,1,2,2,,,,,,,,,,2,150,,,
"0102080060307901","01020800603079","01020800603",1,2945.6552734375,7,1,2,8,6,3,79,1,2,2,2,,,,,,,,,,2,100,,,
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,1,1,2,8,6,3,94,1,13,2,2,,,,,,,,,,2,3500,,,
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,2,1,2,8,6,3,94,1,1,2,2,,,,,,,,,,2,150,,,
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,3,1,2,8,6,3,94,1,5,2,2,,,,,,,,,,2,150,,,
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,4,1,2,8,6,3,94,1,1,2,2,,,,,,,,,,2,200,,,
"0102080060309401","01020800603094","01020800603",1,2945.6552734375,5,1,2,8,6,3,94,1,1,2,2,,,,,,,,,,2,200,,,
"0102080060310901","01020800603109","01020800603",1,2945.6552734375,1,1,2,8,6,3,109,1,7,1,1,12,1990,1,,,,,,,2,1200,,,
"0102080060310901","01020800603109","01020800603",1,2945.6552734375,2,1,2,8,6,3,109,1,5,1,1,12,1990,1,,,,,,,2,900,,,
"0102080060312401","01020800603124","01020800603",1,2945.6552734375,1,1,2,8,6,3,124,1,19,1,1,12,1990,1,,,,,,,2,800,,,
"0102080060312401","01020800603124","01020800603",1,2945.6552734375,2,1,2,8,6,3,124,1,2,1,1,12,1990,1,,,,,,,2,500,,,
"0102080060314001","01020800603140","01020800603",1,2945.6552734375,1,1,2,8,6,3,140,1,3,2,1,12,1990,1,,,,,,,2,260,,,
"0102080060314001","01020800603140","01020800603",1,2945.6552734375,2,1,2,8,6,3,140,1,14,2,1,12,1990,1,,,,,,,2,1250,,,
"0102080060314001","01020800603140","01020800603",1,2945.6552734375,3,1,2,8,6,3,140,1,7,2,1,12,1990,1,,,,,,,2,350,,,
"0102080060314001","01020800603140","01020800603",1,2945.6552734375,4,1,2,8,6,3,140,1,7,2,1,12,1990,1,,,,,,,2,350,,,
"0102090060200601","01020900602006","01020900602",1,4160.09130859375,1,1,2,9,6,2,6,1,7,1,1,7,1981,1,,,,,,,2,3000,,,
"0102090060200601","01020900602006","01020900602",1,4160.09130859375,2,1,2,9,6,2,6,1,1,1,1,7,1981,1,,,,,,,2,1500,,,
"0102090060200601","01020900602006","01020900602",1,4160.09130859375,3,1,2,9,6,2,6,1,1,1,1,7,1981,1,,,,,,,2,2500,,,
"0102090060202401","01020900602024","01020900602",1,4160.09130859375,1,1,2,9,6,2,24,1,5,1,1,10,1998,1,,,,,,,2,2000,,,
"0102090060202401","01020900602024","01020900602",1,4160.09130859375,2,1,2,9,6,2,24,1,2,1,1,10,1998,1,,,,,,,2,2500,,,
"0102090060202401","01020900602024","01020900602",1,4160.09130859375,3,1,2,9,6,2,24,1,1,3,,,,,,,1700,4,"N01",,2,,,,
"0102090060204301","01020900602043","01020900602",1,4160.09130859375,1,1,2,9,6,2,43,1,5,1,1,7,1984,1,,,,,,,2,1500,,,
"0102090060204301","01020900602043","01020900602",1,4160.09130859375,2,1,2,9,6,2,43,1,1,1,1,7,1984,1,,,,,,,2,1500,,,
"0102090060204301","01020900602043","01020900602",1,4160.09130859375,3,1,2,9,6,2,43,1,1,1,1,7,1984,1,,,,,,,2,1500,,,
"0102090060206301","01020900602063","01020900602",1,4160.09130859375,1,1,2,9,6,2,63,1,4,1,1,6,1984,1,,,,,,,2,2500,,,
"0102090060206301","01020900602063","01020900602",1,4160.09130859375,2,1,2,9,6,2,63,1,1,1,1,6,1984,1,,,,,,,2,2000,,,
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,1,1,2,9,6,2,83,1,6,1,1,6,1984,1,,,,,,,2,2000,,,
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,2,1,2,9,6,2,83,1,1,1,1,6,1984,1,,,,,,,2,2000,,,
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,3,1,2,9,6,2,83,1,1,1,1,6,1984,1,,,,,,,2,1500,,,
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,4,1,2,9,6,2,83,1,2,1,1,6,1984,1,,,,,,,2,1000,,,
"0102090060208301","01020900602083","01020900602",1,4160.09130859375,5,1,2,9,6,2,83,1,1,3,,,,,,,1500,1,"N01",,,,,,
"0102090060210401","01020900602104","01020900602",1,4160.09130859375,1,1,2,9,6,2,104,1,5,1,1,6,1998,1,,,,,,,2,2500,,,
"0102090060212301","01020900602123","01020900602",1,4160.09130859375,1,1,2,9,6,2,123,1,4,1,1,7,1984,1,,,,,,,2,2500,,,
"0102090060212301","01020900602123","01020900602",1,4160.09130859375,2,1,2,9,6,2,123,1,1,1,1,7,1984,1,,,,,,,2,1000,,,
"0102090060212301","01020900602123","01020900602",1,4160.09130859375,3,1,2,9,6,2,123,1,1,1,1,7,1984,1,,,,,,,2,1500,,,
"0102090060212301","01020900602123","01020900602",1,4160.09130859375,4,1,2,9,6,2,123,1,1,1,1,7,1984,1,,,,,,,2,1500,,,
"0102090060214201","01020900602142","01020900602",1,4160.09130859375,1,1,2,9,6,2,142,1,2,1,1,6,1984,1,,,,,,,2,1000,,,
"0102090060214201","01020900602142","01020900602",1,4160.09130859375,2,1,2,9,6,2,142,1,1,1,1,6,1984,1,,,,,,,2,1500,,,
"0102090060214201","01020900602142","01020900602",1,4160.09130859375,3,1,2,9,6,2,142,1,1,1,1,6,1984,1,,,,,,,2,2000,,,
"0102090060216201","01020900602162","01020900602",1,4160.09130859375,1,1,2,9,6,2,162,1,1,1,1,6,1999,1,,,,,,,2,500,,,
"0102090060216201","01020900602162","01020900602",1,4160.09130859375,2,1,2,9,6,2,162,1,1,1,1,6,1999,1,,,,,,,2,2500,,,
"0102090060216201","01020900602162","01020900602",1,4160.09130859375,3,1,2,9,6,2,162,1,1,3,,,,,,,2000,4,"N01",,,,,,
"0102090060216202","01020900602162","01020900602",1,4160.09130859375,1,1,2,9,6,2,162,2,4,1,1,10,1984,1,,,,,,,2,1500,,,
"0102090060216202","01020900602162","01020900602",1,4160.09130859375,2,1,2,9,6,2,162,2,3,1,1,10,1984,1,,,,,,,2,3000,,,
"0102090060216202","01020900602162","01020900602",1,4160.09130859375,3,1,2,9,6,2,162,2,2,1,1,10,1984,1,,,,,,,2,2000,,,
"0102090060218201","01020900602182","01020900602",1,4160.09130859375,1,1,2,9,6,2,182,1,5,1,1,10,1984,1,,,,,,,2,2000,,,
"0103010020400301","01030100204003","01030100204",1,1425.53918457031,1,1,3,1,2,4,3,1,2,4,,,,,,,,,,,,,,,
"0103010020400301","01030100204003","01030100204",1,1425.53918457031,2,1,3,1,2,4,3,1,3,11,,,,,,,,,,,,,,,
"0103010020401201","01030100204012","01030100204",1,1425.53918457031,1,1,3,1,2,4,12,1,3,1,2,,,,,,,,,,2,1500,,,
